,name,waittime (min),state
0,Terra Magma,0,Gesloten
1,Oki Doki,0,Gesloten
2,Wild Water Slide,0,Gesloten
3,Revolution,0,Gesloten
4,El Rio,0,Gesloten
5,Naga Bay,0,Gesloten
6,Speedy Bob,0,Gesloten
7,Bob Express,0,Gesloten
8,Typhoon,0,Gesloten
9,The Dreamcatcher,0,Gesloten
10,Fury,0,Gesloten
